school_name,school_id,all_subjects,latitude,longitude
Pandanan ES,108604,86.36,13.90041,122.294397
Pangahoy ES,108605,115.31,13.950061,122.239723
Pinagkamaligan ES,108606,154.64,13.942731,122.292938
Sabang ES,108607,86.8,14.059241,122.360444
San Quintin ES,108608,138.0,14.062321,122.317657
Sta. Maria ES,108609,128.9,14.030681,122.358856
Sta. Rosa ES,108610,78.45,13.974716,122.366409
Sto. Domingo ES,108611,157.83,14.043004,122.326756
Sumulong ES,108612,149.29,14.083967,122.361603
Tinambulan ES,108613,138.0,14.060989,122.257919
Tiniguiban ES,108614,101.08,14.148894,122.212257
Villa Magsino ES,108615,110.39,14.126921,122.178268
Villa San Isidro ES,108616,146.44,14.149892,122.226334
Kinatihan I ES,108617,81.43,13.908564,121.409713
Kinatihan II ES,108618,104.61,13.87915487,121.3958332
Malabanban Norte ES,108619,80.7,13.93092235,121.438533
Malabanban Sur ES,108620,84.81,13.91639209,121.4306233
Mangilag Norte ES,108621,100.05,13.95659,121.453652
Mangilag Sur ES,108622,92.03,13.93138889,121.4505556
Masalukot IV ES,108623,111.11,14.002531,121.45014
Masalukot V ES,108624,93.0,14.007552,121.469363
Mayabobo ES,108625,103.79,13.95138889,121.4375
Pahinga Norte ES,108626,107.59,13.91638889,121.4219444
Pahinga Sur ES,108627,77.05,13.908541,121.40959
San Andres ES,108628,93.08,13.909642,121.444475
San Isidro ES,108629,96.18,13.87323352,121.424498
Sta. Catalina Norte ES,108631,96.05,13.86965565,121.421164
Buenavista East ES,108632,134.7,13.899161,121.387646
Buenavista West ES,108633,126.62,13.913347,121.3915
Bukal Norte ES,108634,115.93,13.963058,121.415435
Bukal Sur ES,108635,106.89,13.9363448,121.3885635
Masalukot 2 ES,108639,94.15,13.957941,121.424683
Masalukot 3 ES,108640,76.82,13.99916667,121.4433333
Masin ES,108641,125.5,13.93055556,121.4088889
Mayapyap ES,108642,89.55,13.95555887,121.4536858
Ajos ES,108643,140.16,13.55392834,122.354393
Anusan ES,108644,108.73,13.65763756,122.3702931
Bolo ES,108645,118.28,13.62880417,122.2576189
Bulagsong ES,108647,95.68,13.63570136,122.3072666
Camandiison ES,108648,123.43,13.60105699,122.3870033
Cutcutan ES,108650,97.73,13.60825715,122.2430127
Dahican ES,108651,84.17,13.61545757,122.2709441
Don Abadilla ES,108652,82.97,13.59313942,122.3258838
Doongan Ibaba ES,108653,91.76,13.66816705,122.325629
Doongan Ilaya ES,108654,120.75,13.68445555,122.3007166
Macpac ES,108655,92.54,13.61372994,122.2308424
Matandang Sabang Kan. ES,108656,87.33,13.58684034,122.2792656
Milagrosa ES,108657,130.08,13.69393103,122.3589528
Navitas ES,108658,115.38,13.64621619,122.3166811
San Isidro ES,108659,124.33,13.63101467,122.2421807
San Jose Anyao ES,108660,100.94,13.65701725,122.3996687
San Pablo Suha ES,108661,74.57,13.71314142,122.3278016
San Roque ES,108662,143.29,13.67551135,122.3579925
San Vicente Kan ES,108663,98.0,13.65833085,122.2510529
San Vicente Sil ES,108664,78.28,13.68393434,122.2583914
Sta. Maria Dao ES,108665,151.61,13.69690181,122.2840118
Tagabas Ibaba ES,108666,126.67,13.63168584,122.2722648
Tagabas Ilaya ES,108667,137.94,13.65240913,122.2657728
Tagbacan Ibaba ES,108668,71.63,13.6037161,122.3364651
Tagbacan Ilaya ES,108669,91.99,13.62844445,122.3465556
Tagbacan Silangan ES,108670,146.78,13.62629653,122.3683029
Tuhian ES,108671,165.54,13.62066183,122.2172918
Antonino ES,108672,110.48,14.00857145,121.4381933
Bulakin ES,108674,92.51,14.01585817,121.3841629
Bungoy ES,108675,80.69,13.996318,121.368357
Don Eulogio Capino ES,108678,98.78,14.003109,121.3743
Don Severo Felismino ES,108680,84.37,14.03484417,121.4300823
Kinabuhayan ES,108681,147.14,14.04395148,121.4442122
Pedro Bombane ES,108682,99.33,14.02451864,121.4457035
Pinagdalayan ES,108683,108.52,14.03580176,121.4502954
Bacong Ibaba ES,108684,89.59,13.65725,122.20639
Bacong Ilaya ES,108685,101.58,13.64651,122.22038
Gen. Luna CES,108686,122.86,13.687795,122.171643
Lavides ES,108687,70.7,13.7231,122.24886
Magsaysay ES,108688,83.47,13.69849,122.27149
Malaya ES,108689,98.35,13.73485,122.29018
Nieva ES,108690,108.8,13.70409,122.24067
Recto ES,108691,137.95,13.71644,122.25847
San Ignacio Ibaba ES,108692,134.94,13.71193,122.17976
San Ignacio Ilaya ES,108693,121.72,13.70732,122.19987
San Isidro ES,108694,94.18,13.6706,122.2229
San Nicolas ES,108695,107.94,13.68878,122.21033
San Vicente ES,108696,124.94,13.68348,122.19332
Sumilang ES,108697,79.21,13.71338,122.22457
Villarica ES,108698,89.2,13.68321,122.24457
Angelo ES,108699,61.0,14.847904,121.339874
Batangan ES,108701,132.02,14.72668235,121.6017558
Cablao ES,108702,55.91,14.642054,121.324081
Canaway ES,108703,90.81,14.999178,121.539688
Catablingan ES,108704,79.08,14.78232243,121.6266486
Cynthia Village ES,108705,109.88,15.11853,121.452484
Dinigman ES,108707,77.0,14.988566,121.528015
Loilo ES,108710,57.67,14.943458,121.537628
Lumutan ES,108711,62.0,14.774219,121.299362
Mabagkoy ES,108712,120.75,14.606841,121.374207
Magsikap ES,108713,93.15,14.81330263,121.6059864
Maligaya ES,108715,114.38,14.906967,121.545525
Malining ES,108716,66.88,14.87976,121.361847
Mararaot ES,108717,102.44,14.725081,121.322708
Masanga ES,108718,84.0,14.960706,121.534882
Minahan ES,108719,125.23,14.732386,121.565094
Pangotloan ES,108720,103.75,14.582919,121.409912
Pesa ES,108721,141.54,14.644047,121.47995
Sablang ES,108722,88.56,14.823345,121.574707
San Marcelino ES,108723,143.85,14.798617,121.605778
Tatawiran ES,108724,103.0,14.669954,121.321335
Umiray ES,108725,110.73,15.03897,121.48819
Aloneros ES,108726,159.9,13.980047,122.374649
Arbismen ES,108727,83.48,13.83640014,122.4885282
Bagong Silang ES,108728,120.29,14.04467,122.418938
Capuluan Tulon ES,108729,87.76,13.82073321,122.4875481
Dancalan Caimawan ES,108730,101.64,13.82091137,122.4656296
Dancalan CES,108731,76.29,13.8569139,122.4671745
Danlagan ES,108732,149.14,13.98038,122.367439
Don Guillermo Eleazar ES,108733,78.74,13.90289264,122.4509144
Dungawan CES,108734,135.79,13.874371,122.40984
Dungawan Paalyunan ES,108735,114.29,13.880121,122.422757
Gapas ES,108736,109.58,13.955725,122.374649
Gregorio Mendoza ES,108737,97.22,13.89475521,122.4536166
Guinayangan ES,108738,90.56,13.88964574,122.4576768
Ligpit Bantayan ES,108739,81.62,13.812243,122.436447
Lubigan ES,108740,137.38,13.826412,122.434387
Mabini ES,108741,131.65,13.869997,122.387567
Nabangka ES,108742,75.73,13.8036165,122.5084591
San Isidro ES,108743,82.52,13.800657,122.4755
San Luis II ES,108745,147.52,14.07010567,122.3777819
Sta Cruz ES,108747,93.84,13.93180454,122.4064977
Sta Maria ES,108748,118.0,13.866164,122.378511
Sintones ES,108749,70.08,13.80690888,122.4733543
Anonangin ES,108751,98.57,13.80207449,122.1576691
Bamban ES,108752,125.45,13.91149043,122.1559525
Bantad-Villafuerte ES,108753,101.95,13.82074468,122.1665955
Biga-labnig ES,108754,71.54,13.88807825,122.1487427
Camohaguin ES,108756,115.37,13.91040735,122.1792984
Cawayan ES,108757,124.0,13.83874665,122.1947479
Gayagayaan ES,108758,65.3,13.80674218,122.1899414
Hagakhakin ES,108760,100.88,13.90157595,122.193203
Lagyo ES,108761,142.91,13.92356531,122.1125543
Panikihan ES,108762,142.1,13.90994914,122.1364743
Roosevelt ES,108763,82.39,13.89241093,122.2198105
Villa Padua ES,108764,113.88,13.91545297,122.1256435
Calumanguin ES,108765,127.81,13.94939,122.031723
Casasahan ES,108766,93.14,13.840299,122.056035
Gumaca West CES,108767,104.57,13.917395,122.099143
Mabunga ES,108770,107.47,13.863877,122.067764
Pagsabangan ES,108771,100.25,13.838299,122.15709
Plaza Rizal ES,108772,93.55,13.917281,122.098371
Progreso ES,108773,75.22,13.902722,122.098403
Rosario ES,108774,98.5,13.930058,122.091284
Sastre ES,108775,99.28,13.872458,122.102807
Villa Arcaya ES,108776,142.35,13.938258,122.054302
Villa Perez ES,108777,117.17,13.865612,122.114335
Villa Victoria ES,108778,123.43,13.870632,122.085829
Abiawin ES,108779,99.63,14.74326776,121.6780338
Alitas ES,108780,126.73,14.71342467,121.6577642
Banugao ES,108781,86.03,14.74481819,121.6263354
Binonoan ES,108782,64.17,14.70948,121.636956
Cacawayan ES,108784,112.82,14.70886216,121.5983641
Dinahican ES,108785,139.38,14.7147717,121.7120803
Gumian ES,108786,110.96,14.710027,121.6185156
Infanta CES,108787,98.41,14.74431037,121.6522377
Kiborosa ES,108788,107.33,14.69781012,121.5761662
Libjo ES,108789,89.93,14.75436698,121.6661515
Lual ES,108790,117.2,14.73750706,121.6547214
Magsaysay ES,108791,72.41,14.71443985,121.611684
Miyunod ES,108792,106.43,14.69818372,121.5842986
Tongohin ES,108795,100.82,14.72067083,121.6275404
Tudturan ES,108796,111.82,14.73275349,121.6645728
Banabahin ES,108797,88.6,13.82991445,122.355251
Bebito ES,108798,100.6,13.896535,122.271566
Cagacag ES,108799,127.0,13.819911,122.355251
Canda Ibaba ES,108800,125.71,13.915781,122.286544
Canda Ilaya ES,108801,102.11,13.908116,122.283025
Cawayanin ES,108802,73.64,13.739719,122.404518
Cogorin Ibaba ES,108803,157.36,13.833413,122.291565
Cogorin Ilaya ES,108804,169.08,13.816911,122.289333
Don Emilio Salumbides ES,108805,140.46,13.891411,122.263198
Esperanza Ibaba ES,108806,105.84,13.841997,122.353191
Inalusan ES,108808,140.5,13.848414,122.287102
Lalaguna I ES,108809,118.84,13.831246,122.365036
Mabanban ES,108811,82.84,13.756226,122.404175
Magallanes ES,108812,134.92,13.82274496,122.3918152
Pamampangin ES,108813,141.25,13.837747,122.34375
Pisipis ES,108814,126.71,13.846164,122.362933
Rosario ES,108815,123.15,13.851831,122.275429
Samat ES,108816,121.5,13.830079,122.344179
San Andres ES,108817,112.0,13.769398,122.413273
Sta. Catalina ES,108819,88.71,13.751391,122.420483
Sto. Niño ES,108820,100.85,13.770398,122.365379
Sumalang ES,108821,57.25,13.752725,122.378941
Tan-ag ES,108822,153.22,13.83241278,122.3555088
Vegaflor ES,108823,78.89,13.825537,122.389884
Vergaña ES,108824,97.14,13.808909,122.394905
Veronica ES,108825,86.11,13.816244,122.370787
Villa Aurora ES,108826,111.0,13.802408,122.371902
Villaespina ES,108827,84.78,13.83841445,122.388082
Villageda ES,108828,114.92,13.823912,122.378855
Villahermosa ES,108829,151.02,13.864414,122.273927
Villaminda ES,108830,58.33,13.741386,122.392159
Alat-alatin ES,108831,62.15,13.75806,122.319374
Binahian A ES,108832,105.0,13.828079,122.265301
Binahian B ES,108833,99.57,13.820745,122.246075
Concepcion ES,108834,99.71,13.916073,122.265301
San Francisco B. Culong ES,108835,68.5,13.756226,122.282467
Don Gregorio C. Yumul Sr. ES,108836,90.02,13.888786,122.2229
Don Mariano L. Barrameda ES,108837,146.17,13.955392,122.215347
Don Marcos Villegas Sr. ES,108838,63.57,13.812243,122.22496
Don Mateo Lopez ES,108839,96.59,13.869476,122.262967
Gomez ES,108840,153.6,13.888203,122.258145
Guihay ES,108841,133.21,13.902909,122.249336
Guites ES,108842,148.12,13.964555,122.203503
Hondagua ES,108843,118.67,13.947396,122.247105
Ilayang Ilog A ES,108844,87.79,13.823912,122.229424
Ilayang Ilog B ES,108845,133.67,13.826912,122.238522
Jongo ES,108846,115.36,13.883412,122.222471
Lourdes ES,108849,169.11,13.946729,122.225647
Matinik ES,108850,83.29,13.920571,122.256031
Pansol ES,108851,115.24,13.891494,122.220669
San Francisco B. ES,108852,102.48,13.772566,122.306156
San Miguel Dao I ES,108853,83.63,13.728463,122.284698
San Miguel Dao II ES,108854,105.38,13.733966,122.316885
San Rafael ES,108855,59.5,13.83308,122.217236
Sta. Elena ES,108856,96.22,13.823245,122.204704
Sta. Teresa ES,108857,126.93,13.910574,122.254658
Amontay ES,108872,99.22,13.733382,122.146425
Anos ES,108873,141.09,13.80440834,122.157669
Calantas ES,108874,106.0,13.786893,122.140532
Lahing ES,108875,123.07,13.782861,122.173891
Mabini Ibaba ES,108876,81.38,13.756484,122.143759
Macalelon CES,108877,91.34,13.74790929,122.1377084
Malabahay ES,108879,67.63,13.75889396,122.2218704
Mambog ES,108880,120.13,13.773149,122.168055
Olongtao Ibaba ES,108881,102.83,13.736363,122.176402
Olongtao Ilaya ES,108882,111.83,13.731881,122.191486
P. Herrera ES,108883,66.83,13.792822,122.175951
San Isidro ES,108884,102.05,13.748223,122.172861
San Nicolas ES,108885,144.08,13.740719,122.195349
San Vicente ES,108886,111.43,13.749557,122.19595
Taguin ES,108887,87.0,13.750224,122.159128
Tubigan ES,108888,125.96,13.788738,122.166681
Vista Hermosa ES,108889,95.84,13.752641,122.189512
Balaybalay ES,108890,163.83,14.159713,121.707916
Concepcion ES,108891,162.27,14.179394,121.685557
Liwayway ES,108892,137.17,14.149102,121.705556
Mabato ES,108893,148.66,14.192167,121.73152
Remedios II ES,108897,147.22,14.177355,121.672339
San Lorenzo ES,108898,165.97,14.193915,121.737785
San Miguel - San Rafael ES,108899,154.35,14.167078,121.706371
Alitap ES,108901,146.5,14.119929,121.760788
Bagong Bayan ES,108902,120.62,14.187508,121.730189
Cagbalete I ES,108903,121.64,14.287008,121.814861
Cagbalete I Annex ES,108904,129.21,14.269707,121.819153
(Cagbalete II)  P.H. Dela Costa ES,108905,121.27,14.299942,121.81705
Cagsiay I ES,108906,119.15,14.21247,121.750832
Cagsiay II ES,108907,106.56,14.2654987,121.7314036
Cagsiay III ES,108908,154.48,14.24891,121.753578
Cagsiay III Annex ES,108909,151.77,14.252903,121.749973
Doña Aurora ES,108910,152.42,14.186925,121.730833
Plaridel ES,108912,145.06,14.18601,121.729202
Polo ES,108913,142.48,14.15322133,121.7099762
Rosario ES,108914,138.38,14.060656,121.826706
San Jose ES,108915,152.86,14.062654,121.840439
Sta. Lucia ES,108916,145.8,14.0932912,121.7861938
Sto. Niño ES,108917,138.14,14.014692,121.889877
Acaciahan ES,108918,113.75,13.47376045,122.507758
Ajos ES,108919,107.06,13.533359,122.38409
Anonang ES,108920,89.15,13.573327,122.419109
Bagupaye ES,108921,129.93,13.538742,122.405162
Bolo ES,108922,83.43,13.555639,122.395678
Buenavista ES,108923,69.05,13.502565,122.438421
Burgos ES,108924,82.37,13.58117,122.433786
Calangcang ES,108925,130.28,13.550549,122.408552
Canuyep ES,108927,92.68,13.463086,122.437134
Ibabang Yuni ES,108928,115.26,13.42622167,122.4901802
Ilayang Yuni ES,108929,125.19,13.45299641,122.5235773
Ilayang Cambuga ES,108930,87.92,13.58049002,122.4812607
Latangan ES,108931,72.07,13.527518,122.416191
Magsaysay ES,108932,83.0,13.581003,122.407866
Malibago ES,108933,123.01,13.560895,122.436361
Matataja ES,108934,65.07,13.478027,122.459278
Mulanay CES,108935,140.65,13.521843,122.404175
Pakiing ES,108936,133.8,13.49882905,122.5064652
Parang ES,108937,150.95,13.542538,122.45018
Patabog ES,108938,140.18,13.454071,122.451875
Pinagpalapalahan ES,108939,157.97,13.49480482,122.4816429
San Isidro ES,108940,120.57,13.502482,122.421684
San Pedro ES,108941,80.0,13.516502,122.476273
Sta. Rosa ES,108942,147.29,13.528519,122.393875
Sumagonsong ES,108943,143.2,13.491131,122.499275
Agdangan CES,108944,155.43,13.87365362,121.9146127
Binagbag ES,108945,151.03,13.86374698,121.9476487
Cabuyao ES,108946,121.44,13.909366,121.891358
Danlagan ES,108947,130.31,13.90407544,121.849966
Dayap ES,108948,107.0,13.91034004,121.936051
E. Licup ES,108949,135.29,13.8675,121.8958333
Hinguiwin ES,108950,121.75,13.941689,121.826148
Ilayang Kinagunan ES,108951,127.67,13.89779366,121.9134178
Kinagunan ES,108952,123.74,13.89497301,121.9002414
Pinaninding ES,108955,131.33,13.913157,121.850653
Polo ES,108956,111.43,13.91030842,121.7880929
Salvacion ES,108957,165.86,13.852998,121.93096
Sipa ES,108958,129.0,13.95761,121.805731
Villa Paz ES,108959,111.63,13.92532,121.843958
Walay ES,108960,108.31,13.8999721,121.8687201
Yawe ES,108961,118.61,13.91653082,121.8633986
Bagumbungan ES,108962,70.0,14.02990997,121.7054436
Bantigue ES,108963,110.88,13.9430059,121.6903886
Bigo ES,108964,111.56,13.99471615,121.6488789
Binahaan ES,108965,89.94,13.99036667,121.7554289
Bukal ES,108966,133.25,13.97131684,121.6795488
Malicboy East ES,108967,96.7,13.97941448,121.7915046
Malicboy West ES,108968,148.19,13.96869603,121.7691082
Mapagong-Alupaye ES,108969,102.95,13.94991281,121.6821671
Pagbilao CES,108970,116.31,13.96834729,121.6830558
Pagbilao West ES,108972,111.95,13.95082615,121.6827791
Palsabangon ES,108973,135.04,13.9886314,121.7361491
Parang Pinagbayanan ES,108974,115.99,13.97145348,121.6911493
Polo North ES,108975,123.42,13.93032884,121.775921
Polo South ES,108976,95.29,13.90980073,121.7556247
Talipan ES,108977,103.51,13.96300344,121.6548085
Amaga ES,108978,82.53,14.71113476,122.3705292
Apad ES,108979,71.23,14.71457759,122.4209395
Bukal ES,108980,74.24,14.68843141,122.405201
Busdak ES,108981,68.21,14.71113476,122.3705292
Casuguran ES,108982,73.07,14.71423023,122.3682689
Gango ES,108983,83.14,14.68104881,122.3720333
Guinaygayan ES,108984,67.25,14.70914234,122.3698425
Jomalig CES,108985,93.39,14.69494089,122.3303444
Katakian ES,108986,107.81,14.70781405,122.3719025
Kilogan ES,108987,133.92,14.71238001,122.3697996
Luod ES,108988,104.92,14.71249935,122.3697138
Patnanungan CES,108989,115.38,14.71249935,122.3697218
Patnanungan Norte ES,108990,117.54,13.992726,122.568131
Sinintan ES,108991,113.21,14.71249675,122.3697191
Tapol ES,108992,94.85,14.71246303,122.3697138
Mainit Norte ES,108993,99.18,14.15405358,121.9696999
Mainit Sur ES,108994,79.33,14.15937992,121.9456673
Pambuhan ES,108995,74.63,14.166537,122.003517
Perez CES,108996,142.51,14.1925,121.925497
Perez West ES,108997,123.97,14.193832,121.924038
Pinagtubigan ES,108998,71.37,14.17785469,121.9393158
Rizal-Maabot ES,108999,100.69,14.14306761,121.9791412
Amontay ES,109000,154.3,13.83023209,122.1017442
Cabulihan ES,109001,122.47,13.79546629,122.0296174
Cawayanin ES,109002,128.97,13.826443,122.084783
Dulong Bayan ES,109003,162.05,13.786081,122.086097
Gangahin ES,109004,162.12,13.80672188,122.1142635
Pacatin ES,109005,150.67,13.79362531,122.1254911
Piña ES,109006,127.0,13.81091,122.060144
Poctol ES,109009,169.76,13.81641149,122.0988947
Quinagasan ES,109010,142.71,13.82120692,122.1262753
Rizalino ES,109011,119.69,13.836017,122.112924
Sampaloc ES,109012,165.81,13.82644284,122.0847472
Soliyao ES,109013,156.67,13.76921389,122.1099486
Sumag ES,109014,135.25,13.780266,122.066592
Concepcion ES,109015,154.2,13.9608044,122.0060597
Ilosong ES,109016,153.5,13.94130419,122.0067112
Tanauan ES,109018,159.06,13.9662602,121.9980346
Anawan ES,109019,101.0,14.805422,121.908417
Balesin ES,109020,71.95,14.42180689,122.0382036
Balungay ES,109021,99.74,14.963065,121.818983
Bato ES,109022,114.5,14.93338205,121.8166852
Bigyan ES,109023,75.28,14.749651,121.930733
Binibitinan ES,109024,131.5,14.873787,121.876831
Bislian ES,109025,140.57,14.628102,121.937943
Bonbon ES,109026,109.9,14.93344425,121.8166852
Bucao ES,109027,67.0,14.709142,121.90773
Calasumanga ES,109028,82.6,14.93336132,121.8166637
Canicanian ES,109029,112.39,14.787165,122.011757
Kalubakis ES,109030,108.26,14.645375,121.923523
Languyin ES,109032,76.23,14.760275,122.00798
Libjo ES,109033,159.19,14.685896,121.924896
Libo ES,109034,92.4,14.93334058,121.8166637
Lipata ES,109035,91.87,14.93331985,121.8166637
Macnit ES,109036,73.64,14.701172,122.013474
Matangcap ES,109037,147.88,14.93329912,121.8166637
Milawid ES,109038,63.54,14.93329912,121.8166637
Pag-itan ES,109039,94.0,14.93331985,121.8166852
Pamatdan ES,109040,152.41,14.93331985,121.8166637
Panukulan CES,109042,71.39,14.93334058,121.8166637
Pelion ES,109043,95.0,14.813388,122.001114
Pinaglubayan ES,109044,153.93,14.783514,121.970215
Polillo CES,109045,87.71,14.708146,121.954765
Sabang ES,109046,99.14,14.665969,121.91185
Salipsip ES,109047,78.18,14.822681,121.893311
Sibulan ES,109048,141.75,14.739359,121.935196
Taluong ES,109049,132.38,14.846576,121.880264
Tamulaya ES,109050,74.43,14.797455,121.91803
Cometa ES,109051,155.86,14.04976957,122.0976734
Del Pilar ES,109052,101.1,14.08833794,122.1193457
Guinhawa ES,109053,109.33,14.0779732,122.0594788
Gumubat ES,109054,141.92,14.02401901,122.1789551
Ma. Febrer Maningas ES,109055,157.93,14.04324893,122.1038371
P. Cabangon ES,109056,115.5,14.06623425,122.083683
Quezon ES,109057,90.17,14.00936259,122.1806717
R. Sasot ES,109058,92.5,14.05582688,122.1535492
Sabang ES,109059,113.5,14.09229223,122.104454
Teofilo Olivera ES,109060,137.04,14.0104452,122.1522617
U. Camacho ES,109061,124.78,14.08128247,122.1298385
Bagong Silang ES,109062,100.5,14.549358,121.588268
Capalong ES,109063,112.51,14.59938944,121.6069788
Cawayan ES,109064,122.48,14.678538,121.60228
Kiloloron ES,109065,123.08,14.642385,121.60654
Little Baguio ES,109066,105.2,14.556087,121.608911
Llavac ES,109067,116.32,14.546076,121.589749
Lubayat ES,109068,111.68,14.522771,121.621742
Malapad ES,109069,130.35,14.549856,121.622901
Maliliit na Bato ES,109070,111.33,14.429194,121.532307
Maragondon ES,109071,129.06,14.550282,121.591905
Maunlad ES,109072,95.33,14.539617,121.578376
Pandan ES,109073,110.14,14.513216,121.619596
Real CES,109074,102.01,14.66485075,121.6050945
Tagumpay ES,109075,144.0,14.58999739,121.615934
Tanauan ES,109076,162.03,14.565433,121.606207
Tignoan ES,109077,97.73,14.56547278,121.6173321
Ungos ES,109078,84.23,14.669643,121.6033118
Alupay ES,109079,107.45,14.166579,121.650066
Apasan ES,109080,115.36,14.154054,121.629896
Banot ES,109082,123.15,14.165871,121.648436
Bilucao ES,109083,145.93,14.163832,121.645432
Caldong Resettlement ES,109084,108.0,14.17852,121.592903
Alibihaban ES,109088,73.77,13.33027778,122.7133333
Banaba ES,109089,102.8,13.31385708,122.6627129
Camflora Main ES,109090,63.06,13.35361111,122.6741667
Camflora Annex ES,109091,71.11,13.37111111,122.67
Inanuran ES,109092,79.78,13.23062958,122.6995611
Mangero ES,109093,64.51,13.27419829,122.6755714
Pansoy ES,109094,124.78,13.29189193,122.680496
San Andres CES,109095,68.68,13.32361111,122.6766667
Segaras ES,109096,64.76,13.32249903,122.6519412
Tala ES,109097,80.12,13.35793538,122.6734149
Talisay ES,109098,112.69,13.2192244,122.6870728
Tamnao ES,109099,68.09,13.35527875,122.674107
Yugno ES,109100,60.19,13.33074658,122.6333427
Arawan ES,109101,157.35,13.90752261,121.2738839
Briones ES,109102,173.23,13.88992955,121.3129342
Bulihan ES,109103,139.16,13.91438554,121.2725562
Callejon ES,109104,134.19,13.87944444,121.3377778
Del Valle ES,109105,126.29,13.8817952,121.3198623
Magsaysay ES,109107,127.06,13.87176488,121.3058826
Matipunso ES,109108,144.38,13.8966472,121.2719688
Niing ES,109109,155.91,13.90833333,121.2833333
Pury ES,109110,136.06,13.91527778,121.315
Sampaga ES,109111,163.89,13.91271148,121.3016742
Sintorisan ES,109113,124.51,13.89430385,121.3032433
Aurora ES,109114,84.21,13.34964179,122.5196815
Aurora Central Annex I ES,109115,87.12,13.34805556,122.5177778
Bayog ES,109116,110.78,13.29071204,122.5438428
Busdak ES,109117,101.74,13.38141581,122.5013351
Butanguiad ES,109118,102.77,13.28465069,122.5230181
Casay ES,109119,135.27,13.31322282,122.5374752
Cawayan II ES,109120,107.19,13.35009588,122.5346535
Cumbahan ES,109121,62.53,13.30385229,122.5560522
Don Juan Vercelos ES,109122,110.93,13.31259639,122.5232971
Huyon-Uyon ES,109123,97.0,13.29227304,122.5317836
Loawan ES,109124,94.6,13.31333333,122.5375
Look Awasan ES,109125,92.78,13.31147403,122.5319713
Mabuhay ES,109126,77.42,13.28827395,122.5327706
Mabunga ES,109127,115.27,13.30880123,122.5568569
Madagoldol ES,109128,115.34,13.34581067,122.5395244
Nasalaan ES,109129,68.31,13.28465069,122.5230181
Pagsangahan ES,109130,77.08,13.26247143,122.5161946
Pantay ES,109131,105.98,13.31033078,122.5600541
Pugon ES,109133,76.59,13.28465069,122.5230181
Tayuman ES,109134,103.78,13.41572945,122.50954
Tumbaga ES,109135,62.45,13.29089477,122.5292087
Viva Antipolo ES,109136,71.6,13.27838557,122.5227714
Abuyon ES,109137,134.93,13.62231669,122.5190076
Bangkuro ES,109138,133.11,13.57013581,122.5184175
Bani ES,109139,94.05,13.636092,122.458487
Binay ES,109140,170.07,13.50232117,122.5983909
Busokbusokan ES,109141,89.33,13.44060617,122.567441
Calwit ES,109142,121.66,13.60303443,122.5379511
Guinhalinan ES,109143,129.76,13.66514524,122.4769556
Lakdayan ES,109144,166.88,13.58317502,122.536288
Nangka ES,109146,116.31,13.43995415,122.599468
Pinagsama ES,109147,127.43,13.53858318,122.5299258
Punta ES,109148,134.03,13.5251078,122.6071673
Rizal ES,109149,124.61,13.55516424,122.5926428
San Isidro ES,109150,81.1,13.668945,122.436735
San Juan ES,109151,123.82,13.53949721,122.5679019
San Narciso CES,109152,153.92,13.57002406,122.5675889
San Vicente ES,109153,76.48,13.48732301,122.5673671
Vigo CES,109154,134.71,13.469865,122.625891
Villa Reyes ES,109156,140.91,13.45929349,122.6381407
White Cliff ES,109157,98.63,13.43107023,122.5674377
Antipolo ES,109158,116.21,13.908611,121.570579
Balubal Gibanga ES,109159,107.39,13.96486,121.53097
Bucal ES,109160,96.13,13.91274687,121.5448185
Canda ES,109161,102.65,13.91070168,121.524804
Castañas ES,109162,106.2,13.891093,121.546367
Jose Rizal ES,109163,94.29,13.961926,121.527079
M.L. Quezon ES,109164,88.37,13.961887,121.527007
Mamala ES,109165,87.96,13.954629,121.524022
Morong ES,109166,97.83,13.931383,121.550055
Pantoc ES,109167,106.05,13.90453965,121.5604223
Pili ES,109168,89.03,13.944008,121.53957
Sariaya East Central Main ES,109169,88.32,13.96153562,121.5271825
Talaan ES,109170,100.63,13.90414167,121.577135
Tumbaga I ES,109171,99.7,13.93634,121.529579
Tumbaga II ES,109172,97.31,13.932313,121.513636
Bignay I ES,109173,103.42,13.863226,121.488415
Bignay II ES,109174,88.68,13.84747367,121.4665014
Bogon ES,109175,81.04,13.98862289,121.5019307
Concepcion Banahaw ES,109176,108.23,13.986343,121.472314
Concepcion Ibaba ES,109177,100.73,13.92415196,121.4638397
Concepcion Pinagbakuran ES,109178,82.22,13.96643931,121.4777157
E. Gala MES,109179,104.18,13.93860466,121.4649725
Guisguis Talon Main ES,109180,115.91,13.867906,121.500686
Janagdong I ES,109182,115.31,13.924109,121.503497
Janagdong II ES,109183,163.44,13.89645713,121.5094489
Kiling ES,109184,111.51,13.84020248,121.444526
Lutucan Bata ES,109185,136.5,13.889867,121.490158
Montecillo ES,109188,85.79,13.889279,121.478158
Sampaloc I ES,109189,105.16,13.97001049,121.5156287
San Roque ES,109191,133.1,13.873377,121.520851
Sto Cristo ES,109192,104.74,13.9418274,121.4929247
Aliji ES,109194,104.24,13.96789424,122.517293
Bagong Silang ES,109195,156.44,14.047036,122.433315
Bamban ES,109196,156.1,14.010473,122.5733
Bosigon ES,109197,111.63,14.080385,122.538225
Bukal ES,109198,137.42,13.972668,122.589598
